NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;DRR;QDRR
01014002;ARBENT;46.278167;5.669000;534;20230405;0.0;1;-6.3;1;521;9;11.3;1;1330;9;2.4;1;2.5;1;17.6;1;;;;;661;9;1.9;1;;;5.7;1;320;1;1310;9;9.3;1;330;1;1309;9;;;;;;;8.7;9;;;1309;9;;
01014002;ARBENT;46.278167;5.669000;534;20230406;0.8;1;-6.3;1;412;9;13.4;1;1314;9;5.1;1;3.6;1;19.7;1;;;;;397;9;1.2;1;;;3.3;1;330;1;1243;9;7.1;1;270;1;1259;9;;;;;;;6.0;9;;;1125;9;;
01014002;ARBENT;46.278167;5.669000;534;20230407;1.6;1;2.3;1;38;9;11.9;1;1449;9;5.6;1;7.1;1;9.6;1;;;;;104;9;1.9;1;;;6.0;1;350;1;1201;9;9.5;1;360;1;1157;9;;;;;;;9.0;9;;;1157;9;;
01014002;ARBENT;46.278167;5.669000;534;20230408;0.2;1;-3.0;1;225;9;16.0;1;1341;9;5.9;1;6.5;1;19.0;1;;;;;433;9;2.4;1;;;6.8;1;350;1;1349;9;12.2;1;320;1;1313;9;;;;;;;10.7;9;;;1326;9;;
01014002;ARBENT;46.278167;5.669000;534;20230409;0.0;1;-4.1;1;533;9;17.7;1;1420;9;7.1;1;6.8;1;21.8;1;;;;;373;9;1.2;1;;;4.2;1;300;1;1253;9;8.0;1;320;1;1204;9;;;;;;;7.4;9;;;1204;9;;
01014002;ARBENT;46.278167;5.669000;534;20230410;6.6;1;-1.8;1;513;9;18.7;1;1119;9;10.5;1;8.5;1;20.5;1;;;;;203;9;1.5;1;;;4.0;1;240;1;1127;9;8.4;1;220;1;1131;9;;;;;;;7.2;9;;;1145;9;;
01014002;ARBENT;46.278167;5.669000;534;20230411;0.6;1;7.7;1;515;9;11.2;1;1623;9;9.0;1;9.5;1;3.5;1;;;;;0;9;1.3;1;;;3.6;1;260;1;434;9;9.9;1;250;1;432;9;;;;;;;8.7;9;;;432;9;;
01014002;ARBENT;46.278167;5.669000;534;20230412;15.0;1;6.1;1;128;9;13.4;1;928;9;8.8;1;9.8;1;7.3;1;;;;;0;9;1.8;1;;;5.1;1;200;1;905;9;11.3;1;210;1;904;9;;;;;;;9.1;9;;;903;9;;
01014002;ARBENT;46.278167;5.669000;534;20230413;6.0;1;1.9;1;156;9;11.4;1;1452;9;4.0;1;6.7;1;9.5;1;;;;;187;9;1.1;1;;;6.1;1;10;1;1515;9;10.6;1;40;1;1506;9;;;;;;;9.9;9;;;1506;9;;
01014002;ARBENT;46.278167;5.669000;534;20230414;12.2;1;-1.7;1;2233;9;11.6;1;1151;9;6.7;1;5.0;1;13.3;1;;;;;9;9;2.0;1;;;4.3;1;160;1;1802;9;8.4;1;160;1;1635;9;;;;;;;7.6;9;;;1635;9;;1
01014002;ARBENT;46.278167;5.669000;534;20230415;9.2;1;5.5;1;903;9;7.2;1;627;9;6.4;1;6.4;1;1.7;1;;;;;0;9;1.8;1;;;4.2;1;220;1;700;9;10.6;1;190;1;600;9;;;;;;;9.6;9;;;655;9;;
01014002;ARBENT;46.278167;5.669000;534;20230416;0.0;1;4.3;1;507;9;7.9;1;1024;9;5.7;1;6.1;1;3.6;1;;;;;0;9;2.4;1;;;4.7;1;320;1;1243;9;8.0;1;340;9;2349;9;;;;;;;7.2;9;;;1614;9;;
01014002;ARBENT;46.278167;5.669000;534;20230417;0.0;1;1.3;1;454;9;13.9;1;1401;9;7.3;1;7.6;1;12.6;1;;;;;0;9;2.9;1;;;7.9;1;340;1;1440;9;12.5;1;360;1;1428;9;;;;;;;11.9;9;;;1428;9;;
01014002;ARBENT;46.278167;5.669000;534;20230418;0.2;1;-0.8;1;303;9;16.8;1;1207;9;7.7;1;8.0;1;17.6;1;;;;;90;9;1.4;1;;;5.2;1;50;1;1447;9;8.8;1;300;1;1419;9;;;;;;;8.4;9;;;1420;9;;
01014002;ARBENT;46.278167;5.669000;534;20230419;0.0;1;-0.6;1;511;9;20.2;1;1357;9;9.9;1;9.8;1;20.8;1;;;;;47;9;1.8;1;;;4.9;1;310;1;1458;9;9.2;1;350;1;1449;9;;;;;;;8.7;9;;;1449;9;;
01014002;ARBENT;46.278167;5.669000;534;20230420;0.8;1;1.5;1;126;9;14.0;1;1644;9;6.6;1;7.8;1;12.5;1;;;;;0;9;1.3;1;;;3.9;1;180;1;1235;9;6.5;1;180;1;1201;9;;;;;;;6.1;9;;;1344;9;;
01014002;ARBENT;46.278167;5.669000;534;20230421;1.8;1;0.4;1;2239;9;16.0;1;1306;9;10.1;1;8.2;1;15.6;1;;;;;0;9;3.7;1;;;7.1;1;130;1;740;9;12.8;1;140;1;735;9;;;;;;;11.6;9;;;740;9;;
01014002;ARBENT;46.278167;5.669000;534;20230422;10.0;1;9.8;1;411;9;16.7;1;1623;9;13.1;1;13.3;1;6.9;1;;;;;0;9;2.4;1;;;5.7;1;150;1;107;9;11.7;1;160;1;102;9;;;;;;;10.5;9;;;117;9;;
01014002;ARBENT;46.278167;5.669000;534;20230423;8.4;1;6.6;1;447;9;17.7;1;1101;9;11.7;1;12.2;1;11.1;1;;;;;0;9;2.6;1;;;6.6;1;190;1;928;9;14.3;1;200;1;938;9;;;;;;;12.3;9;;;1052;9;;
01014002;ARBENT;46.278167;5.669000;534;20230424;2.8;1;8.1;1;513;9;14.4;1;1520;9;9.9;1;11.3;1;6.3;1;;;;;0;9;1.8;1;;;4.9;1;300;1;1410;9;8.8;1;210;1;1115;9;;;;;;;7.7;9;;;1115;9;;
01014002;ARBENT;46.278167;5.669000;534;20230425;1.0;1;6.5;1;2224;9;14.1;1;1521;9;7.6;1;10.3;1;7.6;1;;;;;2;9;1.4;1;;;5.4;1;330;1;1151;9;8.1;1;300;1;914;9;;;;;;;7.3;9;;;1142;9;;
01014002;ARBENT;46.278167;5.669000;534;20230426;0.0;1;-2.6;1;428;9;18.2;1;1539;9;8.9;1;7.8;1;20.8;1;;;;;333;9;1.2;1;;;3.9;1;300;1;1223;9;7.4;1;280;1;1312;9;;;;;;;6.8;9;;;1229;9;;
01014002;ARBENT;46.278167;5.669000;534;20230427;0.0;1;1.7;1;309;9;21.4;1;1516;9;13.0;1;11.6;1;19.7;1;;;;;0;9;1.2;1;;;3.2;1;320;1;1305;9;9.1;1;320;1;1053;9;;;;;;;7.3;9;;;1008;9;;
01014002;ARBENT;46.278167;5.669000;534;20230428;16.4;1;11.6;1;2058;9;23.1;1;1335;9;18.0;1;17.4;1;11.5;1;;;;;0;9;2.6;1;;;5.1;1;210;1;921;9;10.0;1;160;1;205;9;;;;;;;8.8;9;;;205;9;;
01014002;ARBENT;46.278167;5.669000;534;20230429;1.2;1;12.9;1;537;9;18.9;1;1644;9;13.6;1;15.9;1;6.0;1;;;;;0;9;1.1;1;;;5.0;1;350;1;1706;9;7.9;1;340;1;1701;9;;;;;;;7.0;9;;;1657;9;;
01014002;ARBENT;46.278167;5.669000;534;20230430;0.6;1;4.1;1;122;9;14.4;1;1721;9;10.0;1;9.3;1;10.3;1;;;;;0;9;0.7;1;;;3.0;1;310;1;1018;9;4.8;1;310;1;1010;9;;;;;;;4.3;9;;;1010;9;;
01014002;ARBENT;46.278167;5.669000;534;20230501;0.0;1;7.8;1;106;9;17.3;1;1234;9;11.3;1;12.6;1;9.5;1;;;;;0;9;1.5;1;;;7.0;1;340;1;1330;9;13.1;1;340;1;1324;9;;;;;;;11.8;9;;;1324;9;;
01014002;ARBENT;46.278167;5.669000;534;20230502;0.0;1;2.7;1;446;9;19.5;1;1522;9;11.4;1;11.1;1;16.8;1;;;;;0;9;3.5;1;;;8.2;1;330;1;1459;9;13.4;1;320;1;1649;9;;;;;;;12.6;9;;;1649;9;;
01014002;ARBENT;46.278167;5.669000;534;20230503;0.0;1;1.4;1;413;9;22.7;1;1408;9;13.0;1;12.1;1;21.3;1;;;;;0;9;1.3;1;;;4.0;1;310;1;1417;9;8.5;1;220;1;1613;9;;;;;;;7.1;9;;;1500;9;;
01014002;ARBENT;46.278167;5.669000;534;20230504;0.0;1;4.4;1;423;9;24.3;1;1455;9;15.8;1;14.4;1;19.9;1;;;;;0;9;2.7;1;;;7.5;1;210;1;1023;9;15.6;1;200;1;1124;9;;;;;;;13.1;9;;;1124;9;;
01014002;ARBENT;46.278167;5.669000;534;20230505;0.4;1;9.2;1;120;9;24.1;1;1158;9;16.3;1;16.7;1;14.9;1;;;;;0;9;1.7;1;;;6.2;1;300;1;1506;9;9.9;1;310;1;1502;9;;;;;;;8.7;9;;;1506;9;;
01014002;ARBENT;46.278167;5.669000;534;20230506;0.0;1;8.9;1;448;9;25.3;1;1411;9;16.7;1;17.1;1;16.4;1;;;;;0;9;1.2;1;;;4.3;1;300;1;1322;9;8.4;1;320;1;1316;9;;;;;;;7.9;9;;;1017;9;;
01014002;ARBENT;46.278167;5.669000;534;20230507;5.4;1;9.6;1;2325;9;18.2;1;856;9;13.9;1;13.9;1;8.6;1;;;;;0;9;1.1;1;;;3.6;1;340;1;1031;9;6.4;1;260;1;1223;9;;;;;;;5.4;9;;;1033;9;;
01014002;ARBENT;46.278167;5.669000;534;20230508;0.0;1;11.4;1;2036;9;19.8;1;1503;9;14.1;1;15.6;1;8.4;1;;;;;0;9;1.8;1;;;5.1;1;320;1;1020;9;7.9;1;320;1;1017;9;;;;;;;7.1;9;;;1014;9;;
01014002;ARBENT;46.278167;5.669000;534;20230509;18.6;1;8.2;1;5;9;19.5;1;1044;9;13.1;1;13.9;1;11.3;1;;;;;0;9;1.4;1;;;4.6;1;220;1;1846;9;10.7;1;210;1;1841;9;;;;;;;9.3;9;;;1841;9;;
01014002;ARBENT;46.278167;5.669000;534;20230510;1.4;1;9.2;1;517;9;12.9;1;1549;9;10.1;1;11.1;1;3.7;1;;;;;0;9;1.4;1;;;3.4;1;300;1;1635;9;8.1;1;270;1;930;9;;;;;;;7.0;9;;;930;9;;
01014002;ARBENT;46.278167;5.669000;534;20230511;4.6;1;7.5;1;2032;9;16.0;1;1435;9;10.0;1;11.8;1;8.5;1;;;;;0;9;1.6;1;;;6.0;1;310;1;1531;9;10.7;1;320;1;1526;9;;;;;;;10.0;9;;;1526;9;;
01014002;ARBENT;46.278167;5.669000;534;20230512;7.2;1;6.5;1;2350;9;14.9;1;1602;9;10.1;1;10.7;1;8.4;1;;;;;0;9;1.5;1;;;4.9;1;320;1;1050;9;14.0;1;10;1;1147;9;;;;;;;13.3;9;;;1147;9;;
01014002;ARBENT;46.278167;5.669000;534;20230513;5.6;1;5.8;1;132;9;15.9;1;1421;9;11.4;1;10.9;1;10.1;1;;;;;0;9;1.0;1;;;4.2;1;290;1;1146;9;9.2;1;300;1;1138;9;;;;;;;8.7;9;;;1138;9;;
01014002;ARBENT;46.278167;5.669000;534;20230514;3.8;1;10.2;1;22;9;18.5;1;1551;9;12.5;1;14.4;1;8.3;1;;;;;0;9;2.0;1;;;7.2;1;350;1;1326;9;13.1;1;350;1;1319;9;;;;;;;11.6;9;;;1319;9;;
01014002;ARBENT;46.278167;5.669000;534;20230515;3.8;1;9.2;1;224;9;16.6;1;1042;9;11.3;1;12.9;1;7.4;1;;;;;0;9;1.8;1;;;5.5;1;10;1;1210;9;8.9;1;20;1;1131;9;;;;;;;7.8;9;;;1130;9;;
01014002;ARBENT;46.278167;5.669000;534;20230516;0.6;1;8.0;1;2335;9;10.3;1;1138;9;8.8;1;9.2;1;2.3;1;;;;;0;9;4.4;1;;;7.5;1;350;1;1313;9;13.0;1;360;1;1312;9;;;;;;;11.6;9;;;1312;9;;
01014002;ARBENT;46.278167;5.669000;534;20230517;0.0;1;3.8;1;428;9;15.5;1;1035;9;10.2;1;9.7;1;11.7;1;;;;;0;9;4.6;1;;;8.9;1;350;1;1213;9;14.6;1;340;1;1225;9;;;;;;;13.5;9;;;1017;9;;
01014002;ARBENT;46.278167;5.669000;534;20230518;0.0;1;4.2;1;404;9;16.0;1;1349;9;10.3;1;10.1;1;11.8;1;;;;;0;9;1.6;1;;;4.7;1;320;1;1551;9;7.7;1;320;1;1548;9;;;;;;;6.9;9;;;1548;9;;
01014002;ARBENT;46.278167;5.669000;534;20230519;0.0;1;4.3;1;332;9;18.1;1;1223;9;12.2;1;11.2;1;13.8;1;;;;;0;9;1.9;1;;;5.0;1;320;1;1235;9;9.0;1;330;1;1235;9;;;;;;;8.4;9;;;1235;9;;
01014002;ARBENT;46.278167;5.669000;534;20230520;0.0;1;4.7;1;225;9;20.3;1;1220;9;13.2;1;12.5;1;15.6;1;;;;;0;9;1.4;1;;;4.5;1;320;1;1226;9;10.1;1;280;1;1302;9;;;;;;;7.7;9;;;1219;9;;
01014002;ARBENT;46.278167;5.669000;534;20230521;0.8;1;7.6;1;335;9;20.2;1;1536;9;15.2;1;13.9;1;12.6;1;;;;;0;9;0.9;1;;;2.5;1;290;1;1349;9;4.8;1;320;1;1113;9;;;;;;;4.5;9;;;1131;9;;
01014002;ARBENT;46.278167;5.669000;534;20230522;0.6;1;12.4;1;353;9;25.3;1;1219;9;17.2;1;18.9;1;12.9;1;;;;;0;9;1.7;1;;;5.2;1;330;1;1033;9;8.5;1;340;1;1024;9;;;;;;;8.0;9;;;1219;9;;
01014002;ARBENT;46.278167;5.669000;534;20230523;0.2;1;9.4;1;218;9;21.6;1;1427;9;16.0;1;15.5;1;12.2;1;;;;;0;9;2.4;1;;;5.8;1;360;1;1757;9;9.9;1;360;1;1808;9;;;;;;;9.0;9;;;1808;9;;
01014002;ARBENT;46.278167;5.669000;534;20230524;0.0;1;9.3;1;343;9;20.0;1;1511;9;13.9;1;14.7;1;10.7;1;;;;;0;9;2.3;1;;;6.7;1;340;1;1411;9;10.7;1;340;1;1405;9;;;;;;;9.7;9;;;1405;9;;
01014002;ARBENT;46.278167;5.669000;534;20230525;0.0;1;2.2;1;431;9;23.0;1;1527;9;13.3;1;12.6;1;20.8;1;;;;;0;9;1.8;1;;;5.1;1;320;1;1628;9;9.2;1;330;1;1610;9;;;;;;;7.9;9;;;1610;9;;
01014002;ARBENT;46.278167;5.669000;534;20230526;0.0;1;5.7;1;310;9;26.0;1;1401;9;16.8;1;15.9;1;20.3;1;;;;;0;9;1.7;1;;;4.9;1;360;1;1553;9;10.4;1;300;1;1500;9;;;;;;;8.6;9;;;1501;9;;
01014002;ARBENT;46.278167;5.669000;534;20230527;0.0;1;7.2;1;255;9;28.3;1;1527;9;18.2;1;17.8;1;21.1;1;;;;;0;9;1.6;1;;;4.7;1;140;1;1605;9;8.7;1;320;1;1409;9;;;;;;;8.0;9;;;1428;9;;
01014002;ARBENT;46.278167;5.669000;534;20230528;0.6;1;8.5;1;415;9;27.9;1;1242;9;16.9;1;18.2;1;19.4;1;;;;;0;9;1.4;1;;;6.1;1;340;1;1405;9;10.5;1;330;1;1402;9;;;;;;;9.7;9;;;1402;9;;
01014002;ARBENT;46.278167;5.669000;534;20230529;0.0;1;6.5;1;324;9;28.1;1;1441;9;17.0;1;17.3;1;21.6;1;;;;;0;9;2.1;1;;;6.1;1;20;1;1726;9;9.8;1;50;1;1659;9;;;;;;;9.3;9;;;1539;9;;
01014002;ARBENT;46.278167;5.669000;534;20230530;0.0;1;6.3;1;251;9;26.5;1;1459;9;16.6;1;16.4;1;20.2;1;;;;;0;9;1.9;1;;;5.7;1;350;1;1807;9;10.9;1;340;1;1723;9;;;;;;;10.4;9;;;1723;9;;
01014002;ARBENT;46.278167;5.669000;534;20230531;0.8;1;5.9;1;347;9;25.3;1;1134;9;15.6;1;15.6;1;19.4;1;;;;;0;9;1.6;1;;;8.2;1;350;1;1328;9;14.5;1;360;1;1319;9;;;;;;;12.7;9;;;1320;9;;
01014002;ARBENT;46.278167;5.669000;534;20230601;0.0;1;6.8;1;307;9;26.7;1;1356;9;16.9;1;16.8;1;19.9;1;;;;;0;9;1.6;1;;;5.1;1;360;1;1545;9;11.9;1;20;1;1355;9;;;;;;;9.7;9;;;1355;9;;
01014002;ARBENT;46.278167;5.669000;534;20230602;0.4;1;7.8;1;229;9;26.6;1;1142;9;17.9;1;17.2;1;18.8;1;;;;;0;9;1.6;1;;;5.2;1;10;1;1236;9;8.5;1;30;1;1232;9;;;;;;;7.9;9;;;1232;9;;
01014002;ARBENT;46.278167;5.669000;534;20230603;1.8;1;9.1;1;222;9;25.8;1;1057;9;16.5;1;17.5;1;16.7;1;;;;;0;9;1.4;1;;;5.1;1;330;1;1431;9;8.0;1;320;1;1425;9;;;;;;;7.5;9;;;1425;9;;
01014002;ARBENT;46.278167;5.669000;534;20230604;0.2;1;10.5;1;245;9;27.4;1;1415;9;16.8;1;19.0;1;16.9;1;;;;;0;9;1.3;1;;;6.8;1;340;1;1448;9;11.2;1;340;1;1446;9;;;;;;;10.1;9;;;1446;9;;
01014002;ARBENT;46.278167;5.669000;534;20230605;0.0;1;7.9;1;258;9;27.4;1;1303;9;17.6;1;17.7;1;19.5;1;;;;;0;9;2.0;1;;;6.2;1;320;1;1518;9;10.7;1;330;1;1452;9;;;;;;;9.9;9;;;1452;9;;
01014002;ARBENT;46.278167;5.669000;534;20230606;0.0;1;6.0;1;245;9;26.5;1;1118;9;16.5;1;16.3;1;20.5;1;;;;;0;9;1.2;1;;;6.4;1;360;1;1340;9;9.7;1;10;1;1340;9;;;;;;;9.1;9;;;1340;9;;
01014002;ARBENT;46.278167;5.669000;534;20230607;1.8;1;6.8;1;416;9;28.4;1;1218;9;18.2;1;17.6;1;21.6;1;;;;;0;9;1.2;1;;;4.4;1;10;1;1317;9;7.4;1;290;1;1149;9;;;;;;;7.1;9;;;1149;9;;
01014002;ARBENT;46.278167;5.669000;534;20230608;0.0;1;9.6;1;343;9;27.3;1;1157;9;18.6;1;18.5;1;17.7;1;;;;;0;9;1.5;1;;;4.9;1;150;1;1258;9;10.3;1;120;1;1303;9;;;;;;;9.2;9;;;1303;9;;
01014002;ARBENT;46.278167;5.669000;534;20230609;6.6;1;9.4;1;419;9;24.0;1;933;9;17.6;1;16.7;1;14.6;1;;;;;0;9;1.1;1;;;3.1;1;360;1;1712;9;5.6;1;220;1;1240;9;;;;;;;5.1;9;;;1233;9;;
01014002;ARBENT;46.278167;5.669000;534;20230610;5.2;1;15.1;1;415;9;25.0;1;1211;9;18.4;1;20.1;1;9.9;1;;;;;0;9;1.3;1;;;4.5;1;350;1;1241;9;6.9;1;350;1;1234;9;;;;;;;6.4;9;;;1234;9;;
01014002;ARBENT;46.278167;5.669000;534;20230611;1.8;1;13.8;1;129;9;26.5;1;1045;9;17.3;1;20.2;1;12.7;1;;;;;0;9;1.3;1;;;5.1;1;320;1;1239;9;9.1;1;70;1;1130;9;;;;;;;7.9;9;;;1130;9;;
01014002;ARBENT;46.278167;5.669000;534;20230612;0.0;1;14.0;1;420;9;28.3;1;1320;9;19.9;1;21.2;1;14.3;1;;;;;0;9;1.8;1;;;5.1;1;320;1;1305;9;9.4;1;330;1;1321;9;;;;;;;8.0;9;;;1225;9;;
01014002;ARBENT;46.278167;5.669000;534;20230613;0.4;1;11.7;1;42;9;25.0;1;1148;9;18.5;1;18.4;1;13.3;1;;;;;0;9;1.2;1;;;3.2;1;300;1;1204;9;6.5;1;320;1;1201;9;;;;;;;5.8;9;;;1201;9;;
01014002;ARBENT;46.278167;5.669000;534;20230614;0.0;1;10.4;1;243;9;27.6;1;1419;9;18.7;1;19.0;1;17.2;1;;;;;0;9;2.0;1;;;5.9;1;320;1;1650;9;10.0;1;330;1;1646;9;;;;;;;9.1;9;;;1633;9;;
01014002;ARBENT;46.278167;5.669000;534;20230615;0.0;1;6.9;1;304;9;27.6;1;1308;9;18.3;1;17.3;1;20.7;1;;;;;0;9;2.1;1;;;5.4;1;320;1;1315;9;11.2;1;340;1;1351;9;;;;;;;9.5;9;;;1212;9;;
01014002;ARBENT;46.278167;5.669000;534;20230616;0.0;1;7.1;1;405;9;27.7;1;1347;9;18.3;1;17.4;1;20.6;1;;;;;0;9;1.8;1;;;4.8;1;340;1;1230;9;10.1;1;330;1;1454;9;;;;;;;8.8;9;;;1454;9;;
01014002;ARBENT;46.278167;5.669000;534;20230617;0.0;1;6.7;1;412;9;29.2;1;1423;9;19.1;1;18.0;1;22.5;1;;;;;0;9;1.3;1;;;3.9;1;330;1;1129;9;8.1;1;340;1;1111;9;;;;;;;7.1;9;;;1111;9;;
01014002;ARBENT;46.278167;5.669000;534;20230618;0.0;1;9.3;1;248;9;28.5;1;1408;9;21.4;1;18.9;1;19.2;1;;;;;0;9;2.6;1;;;6.2;1;210;1;1553;9;14.2;1;200;1;1544;9;;;;;;;12.8;9;;;1544;9;;
01014002;ARBENT;46.278167;5.669000;534;20230619;0.0;1;14.0;1;403;9;30.4;1;1400;9;23.0;1;22.2;1;16.4;1;;;;;0;9;2.2;1;;;6.0;1;180;9;2003;9;14.3;1;200;1;1954;9;;;;;;;12.5;9;;;1954;9;;
01014002;ARBENT;46.278167;5.669000;534;20230620;1.6;1;12.5;1;355;9;31.1;1;1225;9;22.5;1;21.8;1;18.6;1;;;;;0;9;1.8;1;;;4.2;1;330;1;750;9;10.1;1;300;1;1152;9;;;;;;;8.1;9;;;1152;9;;
01014002;ARBENT;46.278167;5.669000;534;20230621;1.2;1;15.4;1;334;9;27.4;1;1549;9;20.9;1;21.4;1;12.0;1;;;;;0;9;1.4;1;;;4.2;1;320;1;1501;9;9.8;1;200;1;453;9;;;;;;;8.0;9;;;1116;9;;
01014002;ARBENT;46.278167;5.669000;534;20230622;18.6;1;13.3;1;252;9;27.7;1;842;9;18.8;1;20.5;1;14.4;1;;;;;0;9;1.8;1;;;7.1;1;200;1;1436;9;15.1;1;220;1;1434;9;;;;;;;12.3;9;;;1433;9;;
01014002;ARBENT;46.278167;5.669000;534;20230623;0.0;1;13.1;1;329;9;25.6;1;1438;9;19.0;1;19.4;1;12.5;1;;;;;0;9;2.5;1;;;6.0;1;320;1;1510;9;10.4;1;320;1;1716;9;;;;;;;9.4;9;;;1716;9;;
01014002;ARBENT;46.278167;5.669000;534;20230624;0.0;1;8.9;1;335;9;30.0;1;1410;9;20.4;1;19.5;1;21.1;1;;;;;0;9;2.5;1;;;6.1;1;340;1;852;9;10.6;1;330;1;727;9;;;;;;;9.5;9;;;727;9;;
01014002;ARBENT;46.278167;5.669000;534;20230625;0.0;1;9.8;1;328;9;31.1;1;1435;9;21.6;1;20.5;1;21.3;1;;;;;0;9;1.6;1;;;3.6;1;320;1;927;9;7.0;1;290;1;1104;9;;;;;;;6.6;9;;;1307;9;;
01014002;ARBENT;46.278167;5.669000;534;20230626;0.0;1;11.8;1;241;9;28.5;1;1427;9;20.6;1;20.2;1;16.7;1;;;;;0;9;2.1;1;;;5.7;1;320;1;1439;9;9.1;1;310;1;1431;9;;;;;;;8.6;9;;;1431;9;;
01014002;ARBENT;46.278167;5.669000;534;20230627;0.0;1;9.5;1;406;9;25.0;1;1304;9;17.7;1;17.3;1;15.5;1;;;;;0;9;2.5;1;;;6.1;1;320;1;1214;9;11.2;1;320;1;1146;9;;;;;;;9.5;9;;;1146;9;;
01014002;ARBENT;46.278167;5.669000;534;20230628;0.0;1;7.9;1;354;9;27.3;1;1423;9;18.8;1;17.6;1;19.4;1;;;;;0;9;2.4;1;;;5.7;1;310;1;1345;9;9.7;1;310;1;1341;9;;;;;;;8.5;9;;;1338;9;;
01014002;ARBENT;46.278167;5.669000;534;20230629;14.0;1;10.7;1;348;9;29.5;1;1422;9;21.2;1;20.1;1;18.8;1;;;;;0;9;1.8;1;;;4.8;1;310;1;1439;9;10.2;1;200;9;2254;9;;;;;;;9.6;9;;;2255;9;;
01014002;ARBENT;46.278167;5.669000;534;20230630;7.6;1;15.0;1;1217;9;18.8;1;1716;9;15.8;1;16.9;1;3.8;1;;;;;0;9;0.9;1;;;3.8;1;340;1;930;9;6.7;1;320;1;921;9;;;;;;;6.2;9;;;921;9;;
01014002;ARBENT;46.278167;5.669000;534;20230701;4.0;1;7.9;1;344;9;21.5;1;1635;9;15.6;1;14.7;1;13.6;1;;;;;0;9;1.4;1;;;3.5;1;200;1;1523;9;8.0;1;200;1;1037;9;;;;;;;7.3;9;;;1037;9;;
01014002;ARBENT;46.278167;5.669000;534;20230702;2.2;1;14.5;1;350;9;24.1;1;1537;9;17.5;1;19.3;1;9.6;1;;;;;0;9;1.2;1;;;3.7;1;300;1;1453;9;6.5;1;300;1;1434;9;;;;;;;6.1;9;;;1453;9;;
01014002;ARBENT;46.278167;5.669000;534;20230703;0.0;1;12.5;1;2112;9;23.8;1;1637;9;18.2;1;18.2;1;11.3;1;;;;;0;9;1.2;1;;;3.2;1;300;1;1152;9;7.0;1;260;1;1251;9;;;;;;;6.5;9;;;1251;9;;
01014002;ARBENT;46.278167;5.669000;534;20230704;2.0;1;10.6;1;322;9;26.6;1;1510;9;19.2;1;18.6;1;16.0;1;;;;;0;9;1.1;1;;;3.1;1;210;1;1441;9;8.1;1;180;1;1345;9;;;;;;;6.7;9;;;1345;9;;
01014002;ARBENT;46.278167;5.669000;534;20230705;1.2;1;14.1;1;411;9;22.6;1;1514;9;17.3;1;18.4;1;8.5;1;;;;;0;9;1.3;1;;;3.9;1;300;1;633;9;8.6;1;300;1;628;9;;;;;;;7.9;9;;;628;9;;
01014002;ARBENT;46.278167;5.669000;534;20230706;0.0;1;10.4;1;401;9;27.0;1;1612;9;19.2;1;18.7;1;16.6;1;;;;;0;9;1.2;1;;;3.2;1;290;1;1501;9;7.9;1;300;1;1254;9;;;;;;;6.7;9;;;1254;9;;
01014002;ARBENT;46.278167;5.669000;534;20230707;0.0;1;10.3;1;317;9;31.3;1;1338;9;22.3;1;20.8;1;21.0;1;;;;;0;9;2.0;1;;;5.6;1;170;1;1154;9;12.1;1;190;1;1223;9;;;;;;;10.7;9;;;1147;9;;
01014002;ARBENT;46.278167;5.669000;534;20230708;0.0;1;18.4;1;358;9;32.4;1;1611;9;24.1;1;25.4;1;14.0;1;;;;;0;9;1.7;1;;;5.5;1;210;1;1207;9;11.8;1;240;1;1230;9;;;;;;;10.0;9;;;1232;9;;
01014002;ARBENT;46.278167;5.669000;534;20230709;0.0;1;14.0;1;338;9;34.8;1;1221;9;24.4;1;24.4;1;20.8;1;;;;;0;9;1.6;1;;;4.4;1;200;1;1533;9;10.3;1;200;1;1532;9;;;;;;;9.2;9;;;1532;9;;
01014002;ARBENT;46.278167;5.669000;534;20230710;0.0;1;16.0;1;250;9;31.6;1;1214;9;24.2;1;23.8;1;15.6;1;;;;;0;9;1.5;1;;;3.7;1;320;1;1115;9;7.1;1;300;1;1354;9;;;;;;;6.7;9;;;1354;9;;
01014002;ARBENT;46.278167;5.669000;534;20230711;4.8;1;15.8;1;304;9;36.7;1;1419;9;26.1;1;26.3;1;20.9;1;;;;;0;9;2.3;1;;;7.4;1;160;1;1737;9;16.6;1;160;9;2255;9;;;;;;;15.2;9;;;2255;9;;
01014002;ARBENT;46.278167;5.669000;534;20230712;0.0;1;18.5;1;43;9;23.0;1;1500;9;19.7;1;20.8;1;4.5;1;;;;;0;9;1.5;1;;;4.9;1;300;1;224;9;12.0;1;280;1;222;9;;;;;;;10.2;9;;;202;9;;
